date,temperature,humidity,luminosity
2019-12-04 14:57:41.255,22.1,32.7,260
2019-12-04 14:57:43.526,22.2,32.8,260
2019-12-04 14:57:45.805,22.1,32.7,260
2019-12-04 14:57:48.078,22.1,32.8,260
2019-12-04 14:57:50.351,22.1,32.8,261
2019-12-04 14:57:52.628,22.1,32.9,261
2019-12-04 14:57:54.902,22.1,32.8,263
2019-12-04 14:57:57.174,22.0,32.6,261
2019-12-04 14:57:59.451,22.1,32.6,261
2019-12-04 14:58:01.725,22.1,32.5,261
2019-12-04 14:58:04.003,22.1,32.5,261
2019-12-04 14:58:06.274,22.1,32.5,261
2019-12-04 14:58:08.548,22.0,32.5,261
2019-12-04 14:58:10.826,22.1,32.5,261
2019-12-04 14:58:13.098,22.0,32.5,261
2019-12-04 14:58:15.371,22.1,32.6,261
2019-12-04 14:58:17.650,22.0,32.5,261
2019-12-04 14:58:19.924,22.0,32.5,261
2019-12-04 14:58:22.197,22.0,32.5,261
2019-12-04 14:58:24.473,22.0,32.5,263
2019-12-04 14:58:26.746,22.0,32.6,261
2019-12-04 14:58:29.024,22.1,32.6,261
2019-12-04 14:58:31.296,22.1,32.7,261
2019-12-04 14:58:33.569,22.0,32.6,261
2019-12-04 14:58:35.848,22.0,32.6,261
2019-12-04 14:58:38.122,22.0,32.7,261
2019-12-04 14:58:40.393,22.1,32.8,261
2019-12-04 14:58:42.670,22.0,32.7,261
2019-12-04 14:58:44.945,22.0,32.8,261
2019-12-04 14:58:47.217,22.0,32.8,263
2019-12-04 14:58:49.495,22.0,32.8,261
2019-12-04 14:58:51.767,21.9,32.7,261
2019-12-04 14:58:54.045,22.0,32.7,261
2019-12-04 14:58:56.318,22.0,32.7,263
2019-12-04 14:58:58.591,22.1,32.7,261
2019-12-04 14:59:00.869,22.0,32.7,261
2019-12-04 14:59:03.141,22.1,32.7,261
2019-12-04 14:59:05.416,22.0,32.6,261
2019-12-04 14:59:07.692,22.0,32.5,261
2019-12-04 14:59:09.966,22.0,32.5,261
2019-12-04 14:59:12.239,22.0,32.4,261
2019-12-04 14:59:14.516,22.0,32.4,261
2019-12-04 14:59:16.788,22.1,32.4,261
2019-12-04 14:59:19.065,22.0,32.3,261
2019-12-04 14:59:21.338,22.0,32.3,261
2019-12-04 14:59:23.611,21.9,32.3,261
2019-12-04 14:59:25.888,22.0,32.3,261
2019-12-04 14:59:28.162,22.0,32.2,261
2019-12-04 14:59:30.434,21.9,32.0,263
2019-12-04 14:59:32.711,21.9,32.0,263
2019-12-04 14:59:34.985,21.9,32.0,263
2019-12-04 14:59:37.258,22.0,32.1,261
2019-12-04 14:59:39.536,22.0,32.1,261
2019-12-04 14:59:41.808,22.0,32.1,263
2019-12-04 14:59:44.082,21.9,32.0,261
2019-12-04 14:59:46.358,21.9,32.0,261
2019-12-04 14:59:48.632,22.0,32.1,261
2019-12-04 14:59:50.910,22.0,32.2,261
